# id,ConstantLostPacketCount,LostCount,LostDistWeight,LostPacketCount,inRcvry,inSS,Rlmrtt,Rlsrtt,Rsprtt,type
1121, 1, 1, 100.0000, 1, 0, 0, 1.0133, 1.0038, 1.0005, 1
1122, 1, 1, 74.0000, 1, 0, 0, 1.0561, 1.0250, 1.0036, 1
1123, 1, 1, 100.0000, 1, 0, 0, 1.0180, 1.0023, 1.0003, 1
1124, 1, 1, 6.0000, 1, 1, 0, 1.0211, 1.0038, 1.0005, 1
1125, 1, 1, 100.0000, 1, 0, 1, 1.0489, 1.0281, 1.0040, 1
1126, 1, 1, 48.0000, 1, 0, 0, 1.0006, 0.9931, 0.9990, 1
1127, 1, 1, 35.0000, 1, 0, 0, 1.0405, 1.0150, 1.0022, 1
1128, 1, 1, 16.0000, 1, 0, 0, 1.0078, 0.9861, 0.9980, 1
1129, 1, 1, 48.0000, 1, 0, 0, 1.0203, 1.0023, 1.0003, 1
1130, 1, 1, 7.0000, 1, 1, 0, 1.0152, 0.9946, 0.9992, 1
1131, 1, 1, 100.0000, 1, 0, 0, 1.0018, 0.9892, 0.9985, 1
1132, 1, 1, 15.0000, 1, 1, 0, 1.0257, 1.0174, 1.0025, 1
1133, 1, 1, 27.0000, 1, 0, 0, 1.0307, 1.0118, 1.0017, 1
1134, 1, 1, 100.0000, 1, 0, 0, 3.1356, 1.1465, 1.0214, 1
1135, 1, 1, 12.0000, 1, 1, 0, 2.9819, 0.9584, 0.9941, 1
1136, 1, 1, 44.0000, 1, 0, 0, 2.1248, 0.9804, 0.9972, 1
1137, 1, 1, 12.0000, 1, 0, 0, 2.3367, 0.8863, 0.9840, 1
1138, 1, 1, 46.0000, 1, 0, 0, 2.3701, 1.2314, 1.0342, 1
1139, 1, 1, 14.0000, 1, 1, 0, 2.7832, 0.9856, 0.9979, 1
1140, 1, 1, 5.0000, 1, 1, 0, 2.8174, 1.0009, 1.0001, 1
1141, 1, 1, 100.0000, 1, 0, 0, 2.0494, 0.9168, 0.9882, 1
1142, 1, 1, 11.0000, 1, 1, 0, 2.4339, 1.1454, 1.0213, 1
1143, 1, 1, 24.0000, 1, 0, 0, 1.5104, 0.8091, 0.9735, 1
1144, 1, 1, 1.0000, 1, 1, 0, 1.5624, 0.8716, 0.9819, 1
1145, 1, 1, 42.0000, 1, 0, 1, 1.9462, 1.0079, 1.0011, 1
1146, 1, 1, 59.0000, 1, 0, 0, 9.2486, 1.1157, 1.0168, 1
1147, 1, 1, 100.0000, 1, 0, 0, 1.2140, 0.1747, 0.8945, 1
1148, 1, 1, 42.0000, 1, 0, 0, 1.0010, 0.4871, 0.9317, 1
1149, 1, 1, 74.0000, 1, 0, 0, 5.9200, 1.6046, 1.0946, 1
1150, 1, 1, 100.0000, 1, 0, 0, 1.2751, 0.9073, 0.9869, 1
1151, 1, 1, 82.0000, 1, 0, 0, 1.2239, 0.9265, 0.9896, 1
1152, 1, 1, 9.0000, 1, 1, 0, 1.7566, 1.0616, 1.0089, 1
1153, 1, 1, 100.0000, 1, 0, 0, 2.9283, 1.1414, 1.0206, 1
1154, 1, 1, 17.0000, 1, 0, 0, 1.9519, 0.9617, 0.9945, 1
1155, 1, 1, 16.0000, 1, 1, 0, 1.4301, 0.9390, 0.9914, 1
1156, 1, 1, 59.0000, 1, 0, 0, 1.7013, 0.9585, 0.9941, 1
1157, 1, 1, 5.0000, 1, 0, 0, 1.9512, 1.1404, 1.0205, 1
1158, 0, 1, 37.0000, 1, 1, 0, 1.1312, 0.3968, 0.9207, 1
1159, 1, 1, 29.0000, 1, 0, 0, 2.5330, 1.2464, 1.0366, 1
1160, 1, 1, 45.0000, 1, 0, 1, 1.6026, 1.0225, 1.0032, 1
1161, 1, 1, 13.0000, 1, 0, 0, 2.0879, 1.1673, 1.0245, 1
1162, 0, 1, 78.0000, 1, 1, 0, 1.0774, 0.3755, 0.9181, 1
1163, 1, 1, 100.0000, 1, 0, 0, 2.1540, 0.9425, 0.9918, 1
1164, 1, 1, 51.0000, 1, 0, 0, 1.9061, 0.8729, 0.9822, 1
1165, 3, 1, 12.7017, 3, 0, 0, 6.2719, 2.7744, 1.3395, 1
1166, 4, 2, 8.7307, 1, 1, 0, 6.4022, 2.3044, 1.2290, 1
1167, 5, 3, 5.0846, 1, 1, 0, 6.3935, 1.9792, 1.1627, 1
1168, 1, 1, 4.0000, 1, 1, 0, 6.4591, 1.3444, 1.0518, 1
1169, 1, 1, 6.0000, 1, 1, 0, 6.8011, 1.1356, 1.0198, 1
1170, 1, 1, 6.0000, 1, 0, 0, 1.1276, 0.3283, 0.9124, 1
1171, 1, 1, 67.0000, 1, 0, 1, 2.8445, 1.0253, 1.0037, 1
1172, 10, 1, 12.6491, 10, 0, 0, 1.4158, 0.2938, 0.9084, 1
1173, 11, 2, 15.8740, 1, 1, 0, 1.4404, 0.3276, 0.9124, 1
1174, 12, 3, 9.2448, 1, 1, 0, 1.2739, 0.3180, 0.9112, 1
1175, 11, 1, 4.2212, 11, 0, 0, 1.2501, 0.5963, 0.9455, 1
1176, 1, 1, 23.0000, 1, 0, 0, 4.8124, 0.8762, 0.9826, 1
1177, 1, 1, 14.0000, 1, 0, 0, 1.8682, 0.6326, 0.9501, 1
1178, 4, 1, 23.0000, 4, 0, 0, 2.9269, 0.7178, 0.9612, 1
1179, 5, 2, 18.2551, 1, 1, 0, 2.9992, 0.7607, 0.9670, 1
1180, 6, 3, 10.6315, 1, 1, 0, 2.9897, 0.7819, 0.9698, 1
1181, 3, 1, 3.5355, 2, 1, 0, 1.7048, 0.4233, 0.9239, 1
1182, 1, 1, 51.0000, 1, 0, 0, 7.0650, 1.0887, 1.0128, 1
1183, 1, 1, 72.0000, 1, 0, 0, 6.8737, 1.0512, 1.0074, 1
1184, 1, 1, 33.0000, 1, 0, 0, 22.5581, 1.5798, 1.0903, 1
1185, 1, 1, 14.0000, 1, 0, 0, 2.0538, 0.2839, 0.9072, 1
1186, 1, 1, 2.0000, 1, 1, 0, 4.2826, 0.7168, 0.9611, 1
1187, 2, 2, 0.7937, 1, 1, 0, 5.1519, 0.8774, 0.9828, 1
1188, 3, 3, 0.4622, 1, 1, 0, 4.3478, 0.7653, 0.9676, 1
1189, 1, 1, 2.0000, 1, 1, 0, 3.3922, 0.6733, 0.9554, 1
1190, 1, 1, 1.0000, 1, 0, 0, 2.4530, 0.5481, 0.9394, 1
1191, 9, 1, 3.0000, 9, 0, 0, 2.9899, 1.2016, 1.0297, 1
1192, 2, 2, 2.5255, 2, 1, 0, 1.1605, 0.4997, 0.9333, 1
1193, 1, 1, 43.0000, 1, 0, 0, 4.6392, 0.9396, 0.9915, 1
1194, 1, 1, 25.0000, 1, 0, 1, 2.0379, 1.0464, 1.0067, 1
1195, 13, 1, 5.8244, 13, 0, 0, 1.6462, 0.7596, 0.9668, 1
1196, 14, 2, 8.3339, 1, 1, 0, 1.6791, 0.7972, 0.9718, 1
1197, 15, 3, 4.8535, 1, 1, 0, 1.6874, 0.8216, 0.9751, 1
1198, 1, 1, 10.0000, 1, 0, 0, 7.4647, 1.3285, 1.0492, 1
1199, 7, 1, 6.4254, 7, 0, 0, 2.3318, 0.6961, 0.9584, 1
1200, 8, 2, 6.7465, 1, 1, 0, 2.3764, 0.7361, 0.9637, 1
1201, 9, 3, 3.9290, 1, 1, 0, 2.2669, 0.7293, 0.9628, 1
1202, 1, 1, 100.0000, 1, 0, 0, 2.3406, 1.0724, 1.0105, 1
1203, 1, 1, 51.0000, 1, 0, 0, 1.1525, 0.1505, 0.8918, 1
1204, 1, 1, 45.0000, 1, 0, 0, 3.9852, 1.0090, 1.0013, 1
1205, 1, 1, 100.0000, 1, 0, 0, 1.1516, 0.2231, 0.9001, 1
1206, 1, 1, 25.0000, 1, 0, 1, 2.4245, 0.8424, 0.9780, 1
1207, 1, 1, 20.0000, 1, 1, 0, 4.3758, 1.0294, 1.0042, 1
1208, 1, 1, 54.0000, 1, 0, 0, 1.3656, 0.8473, 0.9786, 1
1209, 1, 1, 15.0000, 1, 1, 0, 4.8759, 1.6803, 1.1077, 1
1210, 1, 1, 15.0000, 1, 0, 0, 7.7365, 1.0936, 1.0136, 1
1211, 1, 1, 62.0000, 1, 0, 0, 2.2573, 1.0491, 1.0070, 1
1212, 1, 1, 6.0000, 1, 1, 0, 1.1586, 0.6277, 0.9495, 1
1213, 1, 1, 100.0000, 1, 0, 0, 1.8590, 1.0089, 1.0013, 1
1214, 1, 1, 38.0000, 1, 0, 0, 6.7475, 0.7903, 0.9709, 1
1215, 1, 1, 100.0000, 1, 0, 0, 1.1131, 0.8247, 0.9756, 1
1216, 1, 1, 55.0000, 1, 0, 0, 1.8400, 1.2292, 1.0338, 1
1217, 1, 1, 18.0000, 1, 0, 0, 4.1298, 1.1517, 1.0221, 1
1218, 1, 1, 10.0000, 1, 1, 0, 2.0589, 0.6184, 0.9483, 1
1219, 1, 1, 100.0000, 1, 0, 0, 2.7304, 1.3136, 1.0470, 1
1220, 1, 1, 54.0000, 1, 0, 0, 2.2912, 1.3498, 1.0526, 1
1221, 1, 1, 7.0000, 1, 0, 0, 1.5887, 1.0645, 1.0094, 1
1222, 2, 1, 70.7107, 2, 0, 1, 7.5890, 1.8568, 1.1395, 1
1223, 3, 2, 39.6850, 1, 1, 0, 7.6227, 1.6830, 1.1081, 1
1224, 14, 3, 6.9685, 11, 1, 0, 7.8146, 1.5820, 1.0907, 1
1225, 15, 4, 15.7490, 1, 1, 0, 7.9176, 1.4905, 1.0754, 1
1226, 16, 5, 11.6961, 1, 1, 0, 7.9555, 1.4099, 1.0622, 1
1227, 6, 1, 13.4722, 6, 0, 0, 1.0539, 0.2735, 0.9060, 1
1228, 1, 1, 2.0000, 1, 0, 0, 3.4670, 1.0611, 1.0088, 1
1229, 1, 1, 4.0000, 1, 0, 0, 1.4390, 0.6267, 0.9494, 1
1230, 1, 1, 38.0000, 1, 0, 0, 1.1884, 0.6121, 0.9476, 1
1231, 1, 1, 96.0000, 1, 0, 0, 1.7415, 1.0361, 1.0052, 1
1232, 1, 1, 18.0000, 1, 1, 0, 2.6753, 1.1471, 1.0215, 1
1233, 1, 1, 35.0000, 1, 0, 0, 3.2264, 0.6549, 0.9530, 1
1234, 1, 1, 20.0000, 1, 0, 0, 2.4704, 1.0941, 1.0137, 1
1235, 1, 1, 97.0000, 1, 0, 0, 1.7788, 0.9643, 0.9950, 1
1236, 1, 1, 100.0000, 1, 0, 0, 4.0329, 1.1024, 1.0148, 1
1237, 1, 1, 82.0000, 1, 0, 0, 2.5193, 0.9977, 0.9997, 1
1238, 1, 1, 100.0000, 1, 0, 0, 7.8892, 1.1827, 1.0268, 1
1239, 1, 1, 24.0000, 1, 0, 0, 3.3902, 0.8280, 0.9760, 1
1240, 1, 1, 42.0000, 1, 0, 0, 5.4334, 1.0284, 1.0041, 1
1241, 1, 1, 100.0000, 1, 0, 0, 3.5277, 1.6384, 1.1004, 1
1242, 1, 1, 75.0000, 1, 0, 0, 1.7088, 0.7722, 0.9684, 1
1243, 1, 1, 5.0000, 1, 1, 0, 1.9966, 0.9470, 0.9925, 1
1244, 1, 1, 100.0000, 1, 0, 1, 2.1657, 1.0272, 1.0039, 1
1245, 1, 1, 100.0000, 1, 0, 0, 4.3160, 1.0345, 1.0050, 1
1246, 1, 1, 53.0000, 1, 0, 0, 2.6034, 0.9104, 0.9874, 1
1247, 1, 1, 27.0000, 1, 0, 0, 2.7481, 1.1682, 1.0246, 1
1248, 1, 1, 13.0000, 1, 1, 0, 2.4643, 0.9872, 0.9982, 1
1249, 1, 1, 18.0000, 1, 0, 0, 1.7432, 0.8829, 0.9835, 1
1250, 1, 1, 17.0000, 1, 1, 0, 2.5700, 1.1764, 1.0258, 1
1251, 1, 1, 32.0000, 1, 0, 0, 3.7719, 1.0738, 1.0107, 1
1252, 1, 1, 100.0000, 1, 0, 0, 3.2795, 1.0084, 1.0012, 1
1253, 1, 1, 78.0000, 1, 0, 0, 2.0664, 0.8469, 0.9786, 1
1254, 1, 1, 39.0000, 1, 0, 0, 3.5959, 1.0635, 1.0092, 1
1255, 1, 1, 48.0000, 1, 0, 0, 2.7948, 1.3601, 1.0542, 1
1256, 1, 1, 86.0000, 1, 0, 0, 1.0102, 0.5935, 0.9452, 1
1257, 1, 1, 73.0000, 1, 0, 0, 2.2087, 1.6278, 1.0985, 1
1258, 1, 1, 100.0000, 1, 0, 0, 4.1605, 1.5583, 1.0866, 1
1259, 1, 1, 49.0000, 1, 0, 0, 1.3768, 0.7849, 0.9702, 1
1260, 1, 1, 75.0000, 1, 0, 0, 1.9998, 1.0510, 1.0073, 1
1261, 1, 1, 33.0000, 1, 0, 0, 2.8034, 1.3231, 1.0484, 1
1262, 1, 1, 32.0000, 1, 0, 0, 1.1280, 0.4577, 0.9281, 1
1263, 1, 1, 11.0000, 1, 1, 0, 1.5166, 1.0066, 1.0010, 1
1264, 1, 1, 15.0000, 1, 0, 0, 1.4210, 1.0151, 1.0021, 1
1265, 1, 1, 43.0000, 1, 0, 0, 1.1429, 0.8828, 0.9836, 1
1266, 1, 1, 6.0000, 1, 1, 0, 1.3096, 0.9613, 0.9946, 1
1267, 1, 1, 100.0000, 1, 0, 0, 3.6895, 1.4393, 1.0670, 1
1268, 1, 1, 33.0000, 1, 0, 0, 1.1728, 0.7992, 0.9722, 1
1269, 1, 1, 47.0000, 1, 0, 0, 13.0342, 1.0795, 1.0115, 1
1270, 1, 1, 35.0000, 1, 0, 0, 1.6070, 0.4141, 0.9228, 1
1271, 1, 1, 7.0000, 1, 1, 0, 4.5539, 1.1630, 1.0238, 1
1272, 1, 1, 21.0000, 1, 0, 0, 1.2987, 0.0836, 0.8842, 1
1273, 1, 1, 100.0000, 1, 0, 0, 1.1056, 0.5136, 0.9350, 1
1274, 1, 1, 61.0000, 1, 0, 1, 1.7210, 1.0414, 1.0060, 1
1275, 1, 1, 28.0000, 1, 1, 0, 3.1157, 1.0474, 1.0069, 1
1276, 1, 1, 26.0000, 1, 0, 0, 3.2605, 1.1006, 1.0146, 1
1277, 2, 2, 10.3181, 1, 1, 0, 3.3056, 1.0999, 1.0145, 1
1278, 1, 1, 8.0000, 1, 1, 0, 3.3464, 1.0154, 1.0022, 1
1279, 1, 1, 36.0000, 1, 0, 0, 1.3960, 0.9336, 0.9906, 1
1280, 1, 1, 15.0000, 1, 1, 0, 1.8514, 1.0766, 1.0110, 1
1281, 1, 1, 18.0000, 1, 0, 0, 2.4984, 1.1294, 1.0188, 1
1282, 1, 1, 77.0000, 1, 0, 0, 2.2857, 1.0435, 1.0063, 1
1283, 1, 1, 70.0000, 1, 0, 0, 5.1651, 1.6399, 1.1007, 1
1284, 1, 1, 5.0000, 1, 0, 0, 1.4800, 0.5343, 0.9376, 1
1285, 1, 1, 31.0000, 1, 0, 0, 1.6209, 0.7408, 0.9644, 1
1286, 1, 1, 100.0000, 1, 0, 1, 1.4103, 1.0300, 1.0043, 1
1287, 1, 1, 6.0000, 1, 1, 0, 1.2441, 0.8635, 0.9808, 1
1288, 1, 1, 41.0000, 1, 0, 0, 1.0019, 0.4138, 0.9227, 1
1289, 1, 1, 58.0000, 1, 0, 0, 2.8384, 1.0333, 1.0048, 1
1290, 1, 1, 48.0000, 1, 0, 0, 5.5857, 0.9998, 1.0000, 1
1291, 0, 1, 97.0000, 1, 1, 0, 4.7998, 2.2452, 1.2164, 1
1292, 1, 1, 1.0000, 1, 0, 0, 14.4052, 4.0047, 1.7521, 1
1293, 1, 1, 100.0000, 1, 0, 0, 1.5399, 0.7778, 0.9692, 1
1294, 1, 1, 46.0000, 1, 0, 0, 1.6472, 0.8974, 0.9856, 1
1295, 1, 1, 58.0000, 1, 0, 0, 1.9670, 0.7660, 0.9676, 1
1296, 1, 1, 4.0000, 1, 1, 0, 2.7668, 1.1361, 1.0198, 1
1297, 1, 1, 50.0000, 1, 0, 0, 2.1818, 1.0962, 1.0140, 1
1298, 1, 1, 18.0000, 1, 0, 0, 1.4870, 0.8823, 0.9835, 1
1299, 1, 1, 8.0000, 1, 1, 0, 1.1809, 0.8300, 0.9764, 1
1300, 1, 1, 55.0000, 1, 0, 0, 1.4228, 0.9690, 0.9956, 1
1301, 1, 1, 52.0000, 1, 0, 0, 1.4558, 0.5767, 0.9430, 1
1302, 1, 1, 58.0000, 1, 0, 0, 2.7423, 0.8103, 0.9736, 1
1303, 1, 1, 37.0000, 1, 0, 0, 2.0246, 0.9527, 0.9933, 1
1304, 1, 1, 5.0000, 1, 1, 0, 1.9487, 0.9612, 0.9945, 1
1305, 1, 1, 77.0000, 1, 0, 0, 2.0878, 0.9721, 0.9960, 1
1306, 1, 1, 23.0000, 1, 0, 0, 1.9372, 0.9907, 0.9987, 1
1307, 1, 1, 24.0000, 1, 1, 0, 1.9341, 1.0133, 1.0020, 1
1308, 1, 1, 100.0000, 1, 0, 0, 1.6611, 0.8357, 0.9771, 1
1309, 1, 1, 38.0000, 1, 0, 0, 3.2730, 1.0356, 1.0051, 1
1310, 1, 1, 8.0000, 1, 0, 0, 1.8017, 0.6854, 0.9570, 1
1311, 1, 1, 21.0000, 1, 0, 0, 3.7093, 1.4559, 1.0697, 1
1312, 1, 1, 100.0000, 1, 0, 0, 1.9704, 0.8956, 0.9853, 1
1313, 2, 2, 39.6850, 1, 1, 0, 2.0083, 0.9228, 0.9891, 1
1314, 1, 1, 58.0000, 1, 0, 0, 2.1822, 0.8393, 0.9776, 1
1315, 1, 1, 56.0000, 1, 0, 0, 1.5046, 1.0795, 1.0115, 1
1316, 1, 1, 100.0000, 1, 0, 0, 2.1734, 0.9450, 0.9922, 1
1317, 1, 1, 11.0000, 1, 1, 0, 1.7545, 0.9636, 0.9948, 1
1318, 1, 1, 3.0000, 1, 1, 0, 2.2515, 1.1504, 1.0220, 1
1319, 1, 1, 100.0000, 1, 0, 0, 1.1185, 1.0044, 1.0006, 1
1320, 1, 1, 31.0000, 1, 0, 0, 1.0886, 0.9477, 0.9926, 1
1321, 1, 1, 56.0000, 1, 0, 0, 1.0743, 0.9946, 0.9992, 1
1322, 1, 1, 1.0000, 1, 1, 0, 1.0458, 0.9720, 0.9960, 1
1323, 1, 1, 7.0000, 1, 1, 0, 1.1026, 0.9905, 0.9986, 1
1324, 1, 1, 22.0000, 1, 0, 0, 1.0925, 0.9742, 0.9963, 1
1325, 1, 1, 57.0000, 1, 0, 0, 1.2617, 1.0517, 1.0074, 1
1326, 1, 1, 19.0000, 1, 0, 0, 1.4737, 1.1625, 1.0238, 1
1327, 1, 1, 20.0000, 1, 0, 0, 1.4112, 1.1478, 1.0216, 1
1328, 1, 1, 37.0000, 1, 0, 0, 1.0522, 0.9489, 0.9928, 1
1329, 1, 1, 25.0000, 1, 0, 0, 1.3497, 1.1525, 1.0223, 1
1330, 1, 1, 41.0000, 1, 0, 0, 1.0320, 0.9772, 0.9968, 1
1331, 1, 1, 7.0000, 1, 0, 0, 1.4986, 1.2922, 1.0436, 1
1332, 1, 1, 100.0000, 1, 0, 1, 1.3565, 1.1146, 1.0167, 1
1333, 1, 1, 5.0000, 1, 1, 0, 1.3312, 1.0372, 1.0053, 1
1334, 1, 1, 45.0000, 1, 0, 0, 1.2245, 0.9694, 0.9957, 1
1335, 1, 1, 74.0000, 1, 0, 0, 1.0364, 0.9688, 0.9956, 1
1336, 1, 1, 18.0000, 1, 1, 0, 1.2238, 1.0098, 1.0014, 1
1337, 1, 1, 51.0000, 1, 0, 0, 1.1451, 1.0072, 1.0010, 1
1338, 1, 1, 100.0000, 1, 0, 0, 1.1073, 0.9577, 0.9940, 1
1339, 1, 1, 24.0000, 1, 0, 0, 1.2091, 1.0150, 1.0021, 1
1340, 1, 1, 50.0000, 1, 0, 0, 1.1002, 1.0180, 1.0026, 1
1341, 1, 1, 1.0000, 1, 1, 0, 1.1038, 1.0170, 1.0024, 1
1342, 1, 1, 13.0000, 1, 0, 0, 1.9319, 1.4099, 1.0622, 1
1343, 1, 1, 22.0000, 1, 0, 0, 1.1088, 0.9821, 0.9975, 1
1344, 1, 1, 13.0000, 1, 1, 0, 1.0854, 0.9605, 0.9944, 1
1345, 1, 1, 39.0000, 1, 0, 0, 1.0217, 0.9806, 0.9972, 1
1346, 1, 1, 9.0000, 1, 1, 0, 1.4957, 1.2454, 1.0363, 1
1347, 1, 1, 49.0000, 1, 0, 0, 1.0218, 0.9747, 0.9964, 1
1348, 1, 1, 41.0000, 1, 0, 0, 1.1885, 1.0888, 1.0129, 1
1349, 1, 1, 26.0000, 1, 0, 0, 1.0277, 0.9854, 0.9979, 1
1350, 1, 1, 100.0000, 1, 0, 0, 1.0726, 0.9907, 0.9987, 1
1351, 1, 1, 21.0000, 1, 1, 0, 1.0037, 0.9816, 0.9974, 1
1352, 0, 1, 10.0000, 1, 1, 0, 1.2078, 1.1358, 1.0198, 1
1353, 1, 1, 87.0000, 1, 0, 0, 1.2171, 1.0500, 1.0072, 1
1354, 1, 1, 47.0000, 1, 0, 0, 1.3376, 1.1051, 1.0152, 1
1355, 1, 1, 76.0000, 1, 0, 0, 1.0992, 0.9952, 0.9993, 1
1356, 1, 1, 28.0000, 1, 0, 0, 1.0619, 0.9621, 0.9946, 1
1357, 1, 1, 24.0000, 1, 0, 0, 1.0522, 1.0044, 1.0006, 1
1358, 1, 1, 45.0000, 1, 0, 0, 1.0990, 1.0221, 1.0032, 1
1359, 1, 1, 43.0000, 1, 0, 1, 1.0372, 0.9410, 0.9916, 1
1360, 1, 1, 85.0000, 1, 0, 0, 1.4508, 1.2099, 1.0309, 1
1361, 1, 1, 85.0000, 1, 0, 0, 1.4803, 0.9582, 0.9941, 1
1362, 1, 1, 14.0000, 1, 0, 0, 1.4827, 1.0349, 1.0050, 1
1363, 1, 1, 22.0000, 1, 1, 0, 1.5846, 1.1463, 1.0213, 1
1364, 1, 1, 100.0000, 1, 0, 0, 1.0364, 0.9727, 0.9961, 1
1365, 1, 1, 13.0000, 1, 1, 0, 1.4859, 0.9730, 0.9962, 1
1366, 1, 1, 21.0000, 1, 0, 0, 1.0131, 0.8868, 0.9841, 1
1367, 1, 1, 16.0000, 1, 0, 0, 1.1768, 0.9699, 0.9957, 1
1368, 1, 1, 20.0000, 1, 0, 0, 1.2289, 0.9783, 0.9969, 1
1369, 1, 1, 4.0000, 1, 1, 0, 1.2293, 0.9743, 0.9964, 1
1370, 1, 1, 11.0000, 1, 0, 0, 1.0952, 0.9446, 0.9922, 1
1371, 1, 1, 33.0000, 1, 0, 0, 1.0499, 0.9015, 0.9861, 1
1372, 1, 1, 15.0000, 1, 0, 0, 1.0633, 1.0005, 1.0001, 1
1373, 1, 1, 48.0000, 1, 0, 0, 1.0325, 1.0052, 1.0007, 1
1374, 1, 1, 10.0000, 1, 0, 0, 1.0147, 0.9935, 0.9991, 1
1375, 1, 1, 1.0000, 1, 1, 0, 1.0535, 1.0297, 1.0043, 1
1376, 1, 1, 15.0000, 1, 0, 0, 1.1054, 1.0323, 1.0046, 1
1377, 1, 1, 6.0000, 1, 0, 0, 1.1117, 0.9689, 0.9956, 1
1378, 1, 1, 18.0000, 1, 0, 0, 1.0274, 0.9755, 0.9965, 1
1379, 1, 1, 11.0000, 1, 0, 0, 1.2400, 1.1635, 1.0239, 1
1380, 1, 1, 31.0000, 1, 0, 0, 1.0445, 1.0035, 1.0005, 1
1381, 1, 1, 34.0000, 1, 0, 0, 1.0277, 0.9802, 0.9972, 1
1382, 1, 1, 100.0000, 1, 0, 0, 1.1729, 0.9793, 0.9971, 1
1383, 1, 1, 13.0000, 1, 1, 0, 1.1865, 1.0224, 1.0032, 1
1384, 1, 1, 40.0000, 1, 0, 0, 1.1185, 0.9753, 0.9965, 1
1385, 1, 1, 17.0000, 1, 1, 0, 1.1878, 0.9937, 0.9991, 1
1386, 1, 1, 100.0000, 1, 0, 0, 1.0584, 1.0111, 1.0016, 1
1387, 1, 1, 88.0000, 1, 0, 1, 1.0223, 0.9582, 0.9941, 1
1388, 1, 1, 27.0000, 1, 0, 0, 1.0563, 0.9328, 0.9905, 1
1389, 1, 1, 57.0000, 1, 0, 0, 7.4335, 1.7825, 1.1259, 1
1390, 2, 2, 22.6205, 1, 1, 0, 7.4391, 1.6247, 1.0980, 1
1391, 24, 1, 1.8371, 24, 0, 0, 3.2600, 0.7493, 0.9654, 1
1392, 25, 2, 3.5717, 1, 1, 0, 3.1945, 0.7595, 0.9668, 1
1393, 26, 3, 2.0801, 1, 1, 0, 3.1374, 0.7703, 0.9682, 1
1394, 1, 1, 7.0000, 1, 1, 0, 3.3505, 0.9869, 0.9981, 1
1395, 1, 1, 37.0000, 1, 0, 0, 1.1883, 1.0218, 1.0031, 1
1396, 1, 1, 60.0000, 1, 0, 0, 1.3536, 1.0754, 1.0109, 1
1397, 1, 1, 90.0000, 1, 0, 0, 1.0764, 1.0070, 1.0010, 1
1398, 1, 1, 9.0000, 1, 0, 0, 1.2649, 1.0873, 1.0126, 1
1399, 1, 1, 85.0000, 1, 0, 1, 1.2156, 0.5722, 0.9424, 1
1400, 1, 1, 81.0000, 1, 0, 0, 1.2843, 1.0208, 1.0030, 1
1401, 1, 1, 49.0000, 1, 0, 0, 1.2000, 0.9714, 0.9959, 1
1402, 1, 1, 100.0000, 1, 0, 1, 1.0399, 0.9723, 0.9961, 1
1403, 1, 1, 100.0000, 1, 0, 0, 1.0702, 0.9833, 0.9976, 1
1404, 1, 1, 30.0000, 1, 0, 0, 1.0202, 0.9701, 0.9957, 1
1405, 1, 1, 32.0000, 1, 0, 0, 1.1266, 1.0317, 1.0045, 1
1406, 0, 1, 75.0000, 1, 1, 0, 1.0001, 0.9476, 0.9926, 1
1407, 1, 1, 100.0000, 1, 0, 1, 1.0042, 0.9576, 0.9940, 1
1408, 1, 1, 100.0000, 1, 0, 0, 1.8045, 1.1388, 1.0202, 1
1409, 1, 1, 46.0000, 1, 0, 0, 1.0340, 0.9607, 0.9944, 1
1410, 1, 1, 51.0000, 1, 0, 0, 1.0193, 0.9320, 0.9904, 1
1411, 1, 1, 94.0000, 1, 0, 0, 1.6011, 1.1893, 1.0278, 1
1412, 1, 1, 100.0000, 1, 0, 1, 1.1263, 1.0098, 1.0014, 1
1413, 1, 1, 24.0000, 1, 0, 0, 1.0602, 0.9696, 0.9957, 1
1414, 1, 1, 100.0000, 1, 0, 0, 1.2592, 1.0892, 1.0129, 1
1415, 1, 1, 18.0000, 1, 1, 0, 1.0077, 0.9422, 0.9918, 1
1416, 1, 1, 20.0000, 1, 0, 0, 1.0449, 0.9904, 0.9986, 1
1417, 1, 1, 43.0000, 1, 0, 0, 1.1901, 1.0373, 1.0054, 1
1418, 1, 1, 2.0000, 1, 1, 0, 1.1580, 1.0066, 1.0009, 1
1419, 0, 1, 24.0000, 1, 1, 0, 1.1536, 0.9547, 0.9936, 1
1420, 1, 1, 17.0000, 1, 0, 0, 1.0128, 0.9505, 0.9930, 1
1421, 1, 1, 20.0000, 1, 0, 0, 1.0483, 0.9987, 0.9998, 1
1422, 1, 1, 67.0000, 1, 0, 1, 1.0354, 0.9668, 0.9953, 1
1423, 1, 1, 29.0000, 1, 0, 0, 1.5830, 1.1564, 1.0229, 1
1424, 0, 1, 100.0000, 1, 1, 0, 1.1783, 0.9447, 0.9922, 1
1425, 1, 1, 27.0000, 1, 0, 0, 1.0076, 0.9704, 0.9958, 1
1426, 1, 1, 35.0000, 1, 0, 0, 1.2171, 1.0567, 1.0082, 1
1427, 1, 1, 36.0000, 1, 0, 0, 1.0169, 0.9544, 0.9935, 1
1428, 1, 1, 100.0000, 1, 0, 1, 1.0897, 1.0020, 1.0003, 1
1429, 1, 1, 7.0000, 1, 1, 0, 1.0292, 0.9685, 0.9955, 1
